
time;ax;ay;az;wx;wy;wz;
7.7870;-0.7464;-0.9225;-6.8145;0.6806;0.5934;0.4887;
7.8490;-0.7464;-0.9225;-6.8145;0.6806;0.5934;0.4887;
7.8510;-0.7464;-0.9225;-6.8145;0.6806;0.5934;0.4887;
7.8520;-0.7464;-0.9225;-6.8145;1.0821;0.8377;0.7505;
7.8530;1.9415;2.4935;-3.2462;1.0821;0.8377;0.7505;
7.9150;1.9415;2.4935;-3.2462;1.0821;0.8377;0.7505;
7.9170;1.9415;2.4935;-3.2462;1.0821;0.8377;0.7505;
7.9180;1.9415;2.4935;-3.2462;1.1344;0.6806;0.8726;
7.9190;2.9024;1.1980;2.6378;1.1344;0.6806;0.8726;
7.9840;2.9024;1.1980;2.6378;1.1344;0.6806;0.8726;
7.9850;2.9024;1.1980;2.6378;1.1344;0.6806;0.8726;
7.9860;2.9024;1.1980;2.6378;0.7505;0.0524;0.7854;
7.9870;-0.6257;0.1348;2.3213;0.7505;0.0524;0.7854;
8.0470;-0.6257;0.1348;2.3213;0.7505;0.0524;0.7854;
8.0490;-0.6257;0.1348;2.3213;0.7505;0.0524;0.7854;
8.0500;-0.6257;0.1348;2.3213;0.0698;-0.5410;0.3840;
8.0520;-2.8096;1.9734;-4.0606;0.0698;-0.5410;0.3840;
8.1170;-2.8096;1.9734;-4.0606;0.0698;-0.5410;0.3840;
8.1190;-2.8096;1.9734;-4.0606;-0.4014;-0.6806;-0.1047;
8.1200;0.4248;-0.7996;-3.4949;-0.4014;-0.6806;-0.1047;
8.1210;0.4248;-0.7996;-3.4949;-0.4014;-0.6806;-0.1047;
8.1790;0.4248;-0.7996;-3.4949;-0.4014;-0.6806;-0.1047;
8.1970;0.4248;-0.7996;-3.4949;-0.4014;-0.6806;-0.1047;
8.2000;0.4248;-0.7996;-3.4949;-0.5759;-0.5236;-0.6283;
8.2140;3.7523;-0.1005;3.2828;-0.5759;-0.5236;-0.6283;
8.2470;3.7523;-0.1005;3.2828;-0.5759;-0.5236;-0.6283;
8.2530;3.7523;-0.1005;3.2828;-0.5759;-0.5236;-0.6283;
8.2540;3.7523;-0.1005;3.2828;-0.4363;-0.5061;-0.6283;
8.2550;2.2024;-1.0279;-0.7614;-0.4363;-0.5061;-0.6283;
8.3100;2.2024;-1.0279;-0.7614;-0.4363;-0.5061;-0.6283;
8.3130;2.2024;-1.0279;-0.7614;-0.4363;-0.5061;-0.6283;
8.3150;2.2024;-1.0279;-0.7614;-0.2618;-0.5934;-0.5061;
8.3240;5.9184;-2.6761;-2.5965;-0.2618;-0.5934;-0.5061;
8.3760;5.9184;-2.6761;-2.5965;-0.2618;-0.5934;-0.5061;
8.3790;5.9184;-2.6761;-2.5965;-0.2618;-0.5934;-0.5061;
